#{"t_start": 1764024509.8966324, "env_id": "None"}
r,l,t
-23.995779,12,8.79717
-27.151837,12,8.809342
-48.23985,12,8.81744
-27.792796,12,8.833924
-61.606245,12,8.852412
18.728052,12,8.866027
-41.856075,12,8.876287
-42.585482,12,8.890059
-38.318435,12,8.904447
-70.387181,12,8.915003
-44.841967,12,8.928664
-30.42195,12,8.934319
6.41413,12,8.957093
15.40007,12,8.970313
-36.434908,12,8.985766
-54.993339,12,8.996294
-72.963401,12,9.009777
-63.853894,12,9.021336
-36.690716,12,9.031336
-48.928059,12,9.033754
-16.022343,12,9.054196
-2.814203,12,9.067194
-82.74987,12,9.081216
19.146085,12,9.085922
15.619628,12,9.110545
-57.277681,12,9.121334
-42.689308,12,9.131334
-108.820096,12,9.134052
0.289165,12,9.15396
19.132355,12,9.163975
-56.904556,12,9.174611
-10.632946,12,9.185839
17.131858,12,9.185839
-35.500352,12,9.207303
16.157534,12,9.220432
-46.781776,12,9.234971
-28.408982,12,9.246848
-70.987665,12,9.261085
-43.234294,12,9.274819
13.183239,12,9.287587
17.360865,12,9.297606
-81.23459,12,9.310749
-78.543538,12,9.321285
-35.074786,12,9.334299
-73.021327,12,9.336022
-15.637113,12,9.359667
-71.329763,12,9.371384
-5.639196,12,9.385664
-47.264827,12,9.388205
-32.795199,12,9.41321
-65.222959,12,9.425862
-39.0175,12,9.439422
4.634621,12,9.452391
-35.314734,12,9.465961
-78.362772,12,9.476328
-57.748229,12,9.487519
-48.557963,12,9.497811
-51.754295,12,9.508556
-54.425621,12,9.519988
14.173061,12,9.530269
-40.294804,12,9.534412
-56.635581,12,9.554674
-80.683454,12,9.568222
-29.236635,12,9.578221
-66.018974,12,9.583917
-37.456684,12,9.583917
-70.648364,12,9.61295
-105.683755,12,9.624522
1.445679,12,9.633955
-83.093518,12,9.633955
15.205898,12,9.658499
-87.641974,12,9.67361
-45.629712,12,10.909035
-56.937181,12,10.920119
15.251346,12,10.933775
17.261329,12,10.946776
9.534731,12,10.961795
-53.897879,12,10.975202
-37.651815,12,10.987736
-28.535917,12,10.997737
-21.962343,12,11.009375
-43.332245,12,11.016915
-22.238499,12,11.016915
6.300214,12,11.036157
-51.295714,12,11.052847
16.758048,12,11.063367
16.502279,12,11.073002
-64.883676,12,11.084483
18.158406,12,11.094422
-71.539487,12,11.107829
-45.437813,12,11.12157
-31.317887,12,11.13256
-39.581186,12,11.135732
-54.900786,12,11.154075
16.10516,12,11.165091
-23.498576,12,11.178145
-52.136144,12,11.191881
-33.093881,12,11.207019
15.699672,12,11.217419
-39.726571,12,11.235884
-78.070442,12,11.235884
-6.136543,12,11.258023
-45.003878,12,11.269223
-23.778087,12,11.279223
-0.644559,12,11.292607
-5.385178,12,11.305771
-50.752472,12,11.317046
-38.924751,12,11.317046
-90.216118,12,11.333558
5.993188,12,11.360557
-18.213692,12,11.373803
11.14265,12,11.384155
-28.693027,12,11.398211
-35.914126,12,11.411399
19.398603,12,11.425403
-14.148536,12,11.440159
-54.070578,12,11.454149
8.302649,12,11.465151
-21.588999,12,11.480872
17.592943,12,11.483992
-20.10576,12,11.508288
12.45457,12,11.521071
-80.869892,12,11.533767
4.373823,12,11.533767
-5.698998,12,11.563219
9.758547,12,11.574282
-22.627145,12,11.587623
14.187226,12,11.597622
-25.029446,12,11.608849
-13.638779,12,11.618833
-8.299921,12,11.618833
-24.385536,12,11.633914
-15.321513,12,11.651335
7.680236,12,11.661852
-34.478096,12,11.671546
17.849828,12,11.682547
-51.540354,12,11.685436
-22.616944,12,11.708765
1.544128,12,11.720821
-51.98576,12,11.731822
-65.714357,12,11.742551
-41.412761,12,11.754815
-48.586873,12,11.768201
-25.838714,12,11.768201
-44.083218,12,11.783616
-19.453546,12,11.802205
-31.802496,12,11.811722
-42.761604,12,11.825469
12.518557,12,11.833857
18.471051,12,11.833857
14.366752,12,11.857159
-38.942265,12,11.867868
1.107151,12,11.880867
-17.884655,12,11.88354
13.021812,12,11.905752
-15.220497,12,11.916761
-28.851253,12,11.927026
-27.171962,12,11.941432
-58.507299,12,11.954337
-49.052407,12,11.967026
18.734323,12,11.978325
17.273499,12,11.98544
0.178605,12,12.005668
-65.145602,12,12.018692
0.511672,12,12.031692
18.449157,12,12.035774
-78.073458,12,12.057298
-8.749163,12,12.066675
18.506034,12,12.079874
0.096719,12,12.085825
-38.073405,12,12.102219
-67.629465,12,12.113231
-25.696545,12,12.124665
18.52096,12,12.135701
3.724026,12,12.150714
-33.133892,12,12.161127
-55.115276,12,12.17394
-36.025308,12,12.183641
12.631029,12,12.200035
-23.061757,12,12.213259
14.123296,12,12.223964
-54.042648,12,12.23388
-31.300502,12,12.244389
-14.334934,12,12.259342
11.812023,12,12.271018
-8.849618,12,12.282018
4.416054,12,12.283661
17.993404,12,12.303262
19.238339,12,12.315847
16.038213,12,12.32945
-43.520178,12,12.333698
-49.147167,12,12.351532
6.063648,12,12.361568
-7.511814,12,12.376847
-36.290139,12,12.383599
14.316381,12,12.383599
-77.063059,12,12.412984
16.623504,12,12.424394
-34.945023,12,12.436284
-34.496206,12,12.446284
-27.122476,12,12.458604
-28.115827,12,12.466875
13.364987,12,12.479729
-10.72264,12,12.492569
-35.34558,12,12.503236
-63.633459,12,12.516783
-22.14801,12,12.526468
-2.939335,12,12.533579
-61.671624,12,12.533579
-80.825051,12,12.561717
0.758641,12,12.575123
1.920276,12,12.583847
-16.917434,12,12.600042
18.2234,12,12.610685
14.916873,12,12.620582
9.172852,12,12.631582
15.837105,12,12.642177
-61.923472,12,12.654083
-23.700202,12,12.668743
-18.631575,12,12.681748
-94.499436,12,12.697423
13.742037,12,12.709179
-36.489428,12,12.71827
13.768069,12,12.733696
-25.605387,12,12.734974
17.889149,12,12.754708
-51.868179,12,12.765233
15.232132,12,12.775949
2.839043,12,12.787372
-79.483609,12,12.79837
-11.397806,12,12.810731
-11.881376,12,12.816842
-57.222875,12,12.816842
15.319632,12,12.834667
-29.55118,12,12.858928
16.925021,12,12.870856
14.535502,12,12.880857
-43.952669,12,12.885643
10.888616,12,12.902204
-48.033122,12,12.91184
-30.739504,12,12.925338
18.35662,12,12.937778
-41.455799,12,14.169763
5.454348,12,14.179761
15.150473,12,14.185221
-36.873717,12,14.20457
-38.386432,12,14.215705
13.897509,12,14.226785
-28.886673,12,14.238314
-13.201054,12,14.248314
14.892335,12,14.258522
15.7409,12,14.271691
18.729637,12,14.281719
7.183745,12,14.285048
16.026914,12,14.309583
6.852261,12,14.322624
17.113998,12,14.333302
9.53971,12,14.333302
0.094665,12,14.363355
18.153884,12,14.37739
-24.95617,12,14.385613
-28.744078,12,14.405654
16.865905,12,14.417087
-24.326296,12,14.427385
16.73209,12,14.433848
-27.329966,12,14.433848
13.739425,12,14.459949
14.36215,12,14.472709
18.953343,12,14.486514
-7.919033,12,14.486514
-13.419387,12,14.510723
-35.304571,12,14.52251
-25.590304,12,14.535175
-2.666912,12,14.548735
-7.686668,12,14.559582
-30.240504,12,14.571447
17.624626,12,14.585042
16.291196,12,14.589256
-2.287243,12,14.609744
9.283165,12,14.622646
-37.473445,12,14.634544
-26.614898,12,14.647624
16.226756,12,14.658482
18.476706,12,14.666694
16.394442,12,14.666694
16.531759,12,14.685199
-39.526148,12,14.701032
17.114481,12,14.711561
18.178022,12,14.723139
16.266667,12,14.734914
-46.196262,12,14.74693
-24.293553,12,14.757412
14.499428,12,14.767658
-19.598874,12,14.777658
-17.573758,12,14.783326
-62.826198,12,14.799064
17.479109,12,14.812243
-25.650161,12,14.82665
-27.9192,12,14.834968
18.064017,12,14.851378
-21.306891,12,14.861891
3.697831,12,14.87461
-16.591239,12,14.885686
-3.796993,12,14.898857
-29.445762,12,14.910488
-51.672103,12,14.923589
-22.713948,12,14.93546
-17.447336,12,14.95366
-19.76726,12,14.969602
-2.861947,12,14.98011
17.78842,12,14.983217
16.7427,12,15.002478
-24.486369,12,15.014992
19.173084,12,15.028641
8.967241,12,15.035422
16.947852,12,15.051381
17.310781,12,15.062033
19.071834,12,15.074563
-34.972763,12,15.083218
11.16949,12,15.1051
16.220249,12,15.118454
17.293593,12,15.133219
4.136941,12,15.138764
17.976192,12,15.162168
6.724139,12,15.173599
16.053302,12,15.183266
-12.275301,12,15.183266
-45.055111,12,15.209069
-4.87035,12,15.219578
4.247343,12,15.230579
-32.573424,12,15.235611
-29.474562,12,15.252178
-22.746226,12,15.265765
-5.535046,12,15.279317
-4.319557,12,15.283184
18.108714,12,15.303831
19.133837,12,15.317459
15.151808,12,15.330456
-1.913525,12,15.341449
8.311728,12,15.352458
-27.215516,12,15.361965
16.516821,12,15.372704
-8.487286,12,15.384053
17.478594,12,15.394814
5.971199,12,15.40636
-32.466211,12,15.416684
17.291825,12,15.416684
16.678419,12,15.434654
15.150978,12,15.454603
-0.903356,12,15.466279
15.337321,12,15.47722
-9.799994,12,15.486887
-38.633271,12,15.502222
-4.693971,12,15.515479
-9.103578,12,15.526581
-23.148318,12,15.541181
