#{"t_start": 1768154564.1193676, "env_id": "None"}
r,l,t
-183.050067,12,17.836356
-100.675838,12,17.849691
-205.437696,12,17.880164
-156.285069,12,17.906419
-154.321862,12,19.669445
-181.203354,12,19.686188
-118.240071,12,19.718611
-229.96134,12,19.743411
-88.70405,12,19.767177
-119.370968,12,19.788051
-82.579439,12,19.813792
-139.146142,12,19.836406
-40.799754,12,19.861969
-108.388079,12,19.887638
-192.41758,12,19.913722
-139.437545,12,19.933547
-147.229791,12,19.965065
-150.345793,12,19.990667
-150.854334,12,20.015788
-169.009045,12,20.03847
-99.359049,12,20.061266
-148.934543,12,20.087867
-193.072999,12,20.11097
-107.441273,12,20.136887
-101.842896,12,20.164132
-140.362947,12,20.189059
-115.875404,12,20.215614
-160.076336,12,20.239155
-91.16272,12,20.26473
-126.428243,12,20.286
-160.889526,12,20.308874
-231.78798,12,20.334863
-129.441517,12,20.360659
-98.513402,12,20.382331
-159.950042,12,20.408753
-43.733093,12,20.43459
-158.945559,12,20.449895
-157.372138,12,20.481188
-125.65151,12,20.502455
-190.790306,12,20.522567
-222.409833,12,20.553614
-147.320409,12,20.574453
-151.629302,12,20.594972
-235.078287,12,20.620466
-156.221758,12,20.647195
-115.770702,12,20.66801
-187.827669,12,20.691241
-186.940488,12,20.70905
-149.772049,12,20.740418
-215.726917,12,20.760198
-184.946224,12,20.788964
-66.566773,12,20.811977
-154.235969,12,20.83289
-164.384901,12,20.858661
-201.010952,12,20.888857
-130.749649,12,20.908566
-146.997923,12,20.930242
-114.999714,12,20.955351
-182.271351,12,20.97718
-117.164669,12,21.00214
-148.310401,12,21.025998
-133.076849,12,21.051589
-210.701749,12,21.071484
-148.277988,12,21.101682
-73.984573,12,21.130789
-135.729911,12,21.158339
-167.167184,12,21.184307
-116.376973,12,21.21133
-118.516503,12,21.247754
-118.119033,12,21.293402
-155.974438,12,21.329182
-210.025594,12,21.367054
-176.458835,12,21.394091
-197.570275,12,21.418675
-164.893082,12,21.446263
-131.521644,12,21.464915
-146.020618,12,21.488939
-50.255977,12,21.511931
-127.137646,12,21.534391
-190.410684,12,21.558333
-129.066177,12,21.580055
-194.251205,12,21.59544
-88.542386,12,21.623007
-111.155602,12,21.646945
-116.011113,12,21.675742
-196.29563,12,21.694705
-140.10688,12,21.720106
-213.455712,12,21.741127
-146.973118,12,21.76675
-117.948067,12,21.782056
-77.971153,12,21.808656
-150.963271,12,21.830201
-148.987436,12,21.849276
-111.066482,12,21.875686
-119.830412,12,21.896092
-180.49843,12,21.919318
-157.969365,12,21.941549
-226.878733,12,21.96977
-133.820511,12,21.993503
-186.643059,12,22.01464
-157.943559,12,22.038866
-170.991146,12,22.061821
-89.909243,12,22.087945
-141.504137,12,22.108724
-56.673889,12,22.130555
-106.125176,12,22.151329
-107.25555,12,22.171812
-170.101621,12,22.201835
-109.460177,12,22.218415
-176.061047,12,22.246872
-87.161993,12,22.270815
-84.137065,12,22.298209
-159.77916,12,22.327983
-162.280347,12,22.349829
-183.676738,12,22.373588
-122.492542,12,22.394549
-155.718998,12,22.425343
-177.311421,12,22.44936
-153.679091,12,22.476427
-158.748421,12,22.500703
-166.651066,12,22.518304
-116.166979,12,22.551528
-162.460131,12,22.579896
-76.973522,12,22.603366
-153.688545,12,22.622114
-181.194442,12,22.653536
-150.476811,12,22.681458
-182.980857,12,22.702324
-107.796967,12,22.730096
-120.478696,12,22.75872
-159.414594,12,22.785262
